Unnamed: 0,Date,Adj Close,Close,High,Low,Open,Volume,MA5,MA20,MA50,MA200,daily_return,drawdown,excess_return,momentum_5d,momentum_20d,roc_5d,roc_20d,volatility,ma_5_20_crossover,ma_20_50_crossover,RSI,volume_pressure,gap_percent,atr,future_5d_return
2321,1989-05-22,21.0097847,30.10625648,30.30303001,30.10625648,0.0,5844.0,30.027547834,30.1898858055,29.9980322252,30.3558778184,-0.003257339250315461,-10.50139994627638,-0.00333670432968054,-0.012903265409033526,0.0408163208086878,-1.2903265409033526,4.08163208086878,0.01183640881352031,-1,1,50,175940.96286912,-100.0,1,0.006578903679586912
2322,1989-05-23,21.0097847,30.10625648,30.30303001,30.10625648,0.0,1525.0,30.066902157999998,30.234159658499998,29.9980322252,30.341963147450002,0.0,-10.50139994627638,-7.936507936507937e-05,0.006578903679586912,0.03030299251340085,0.6578903679586912,3.030299251340085,0.011686249330674428,-1,1,50,45912.041132,-100.0,1,-0.012903265409033526
2323,1989-05-24,20.8038044,29.8110981,30.10625648,29.8110981,0.0,1652.0,30.007870481999998,30.248917577999997,29.9921290576,30.3284467309,-0.009803888444120501,-11.378834237108048,-0.009883253523485581,-0.009803888444120501,0.009999965879453176,-0.9803888444120501,0.9999965879453176,0.011767752269070378,-1,1,50,49247.9340612,-100.0,1,-0.02258065167851897
2324,1989-05-25,20.94112587,30.00787163,30.30303001,30.00787163,0.0,5336.0,30.047225188,30.2439983355,29.996064528199998,30.314977158850002,0.006600680368765044,-10.793874247999845,0.006521315289399965,0.006600680368765044,-0.0032679204093460923,0.6600680368765044,-0.32679204093460923,0.010956396387581833,-1,1,50,160122.00301768,-100.0,1,0.013289077691769124
2325,1989-05-26,21.21575928,30.40141678,30.59819031,30.40141678,0.0,23377.0,30.086579894,30.278433608,30.0098386372,30.3044123357,0.01311473052312584,-9.623959947750294,0.01303536544376076,0.006514678169555976,0.023178815367974615,0.6514678169555976,2.3178815367974615,0.010889957280471117,-1,1,50,710693.92006606,-100.0,1,0.04745764231237892
2327,1989-05-31,20.87246895,29.90948486,30.00787163,29.90948486,0.0,12832.0,30.047225570000002,30.2931916225,30.0078709018,30.2890453046,-0.016181216933403797,-11.08635425741774,-0.016260582012768875,-0.006535904592811725,0.009966808099989732,-0.6535904592811725,0.9966808099989732,0.011532046644287747,-1,1,50,383798.50972351996,-100.0,1,0.013333309183670261
2328,1989-06-01,21.28442192,30.49980354,30.69657516,30.49980354,0.0,4320.0,30.125934982,30.337465571000003,30.011806372399995,30.27335031445,0.01973683875744281,-9.331479968059996,0.01965747367807773,0.013071936069548817,0.029900360141828397,1.3071936069548817,2.9900360141828397,0.01230055117630474,-1,1,50,131759.1512928,-100.0,1,0.05802052583864481
2329,1989-06-02,21.28442192,30.49980354,30.69657516,30.49980354,0.0,1906.0,30.263676069999995,30.371900843000002,30.001967734,30.259060849499996,0.0,-9.331479968059996,-7.936507936507937e-05,0.023102317052856147,0.023102317052856147,2.3102317052856147,2.3102317052856147,0.01224520339598367,-1,1,50,58132.62554724,-100.0,1,0.08771929452913763
2330,1989-06-05,20.66648483,29.61432457,29.8110981,29.61432457,0.0,18803.0,30.184966657999997,30.3325462325,29.990161360400002,30.2403439897,-0.029032284383035623,-11.96379422621624,-0.0291116494624007,-0.01311479417309147,-0.025889984525911958,-1.311479417309147,-2.5889984525911958,0.013176970148410619,-1,1,50,556838.14488971,-100.0,1,0.052447509229802014
2331,1989-06-06,20.25453186,29.02400589,29.41755295,29.02400589,0.0,7496.0,29.909484479999996,30.25875635,29.980322683999997,30.220081061700004,-0.019933552041838776,-13.718668515573984,-0.020012917121203854,-0.04530745721384111,-0.04838711987323174,-4.530745721384111,-4.838711987323174,0.013769048194223588,-1,1,50,217563.94815144,-100.0,1,0.024305563345456083
2333,1989-06-08,20.5978241,29.51593971,29.71271133,29.51593971,0.0,8258.0,29.830775449999997,30.209563158499996,29.970484045600003,30.206025857299995,0.01694920480186002,-12.256268557667283,0.01686983972249494,-0.01315787121851475,-0.032258038275875256,-1.315787121851475,-3.2258038275875256,0.01442942008255012,-1,1,50,243742.63012518,-100.0,1,0.04166672811828276
2334,1989-06-09,20.1172142,28.82723236,29.02400589,28.82723236,0.0,6480.0,29.496261213999997,30.0964186655,29.952774466199998,30.19227517065,-0.02333340414591878,-14.303628504682187,-0.023412769225283857,-0.054838752577748506,-0.07278484928387652,-5.483875257774851,-7.278484928387652,0.014333044020225526,-1,1,50,186800.4656928,-100.0,1,0.0068728066162444534
2335,1989-06-12,19.56793594,28.04014206,28.33530045,28.04014206,0.0,12451.0,29.004328918000006,29.929161737999998,29.917355345399997,30.17412053045,-0.02730370679261418,-16.64345710518128,-0.027383071871979258,-0.08064515814910711,-0.10658303781213185,-8.064515814910711,-10.658303781213185,0.014904266907977363,-1,1,50,349127.80878906,-100.0,1,-0.05000002251325919
2336,1989-06-13,19.63659096,28.13852882,28.33530045,28.13852882,0.0,6480.0,28.709169768000002,29.781582068,29.8839039598,30.15786334925,0.0035087825086432822,-16.350977125490974,0.003429417429278203,-0.049833848025526595,-0.09493669336884325,-4.98338480255266,-9.493669336884325,0.015006183304229502,-1,-1,50,182337.6667536,-100.0,1,-0.05921051627232865
2337,1989-06-14,19.77391243,28.33530045,28.7288475,28.33530045,0.0,254.0,28.571428680000004,29.668437575000002,29.842581633200002,30.147743596399994,0.006992960835256579,-15.766022784622047,0.006913595755891499,-0.023728820983918375,-0.07395502273415333,-2.3728820983918375,-7.3955022734153335,0.014996761404589595,-1,-1,50,7197.1663143,-100.0,1,-0.03355708426221016
2338,1989-06-15,19.77391243,28.33530045,28.63046074,28.33530045,0.0,16517.0,28.335300828000005,29.5602124205,29.803227042,30.1320017618,0.0,-15.766022784622047,-7.936507936507937e-05,-0.040000056633806014,-0.07096777155175082,-4.000005663380602,-7.096777155175083,0.015019749895035581,-1,-1,50,468014.15753265,-100.0,1,-0.013698671692277342
2339,1989-06-16,19.97989655,28.63046074,29.02400589,28.63046074,0.0,5336.0,28.295946504,29.4962612145,29.7737111272,30.12007825795,0.010416698793112689,-14.888582815823536,0.010337333713747609,-0.0068258935697564915,-0.042763161117178816,-0.6825893569756492,-4.276316111717882,0.014846899933290697,-1,-1,50,152772.13850864,-100.0,1,-0.0443349530135414
2340,1989-06-19,20.5978241,29.51593971,29.61432457,29.51593971,0.0,14992.0,28.591106034,29.466745376,29.767807959400002,30.113050660500004,0.0309278630910359,-12.256268557667283,0.030848498011670823,0.05263160389280852,-0.01960777722039775,5.263160389280852,-1.9607777220397749,0.01650032440470209,-1,-1,50,442502.96813232003,-100.0,1,0.00959117439944035
2342,1989-06-21,20.87246895,29.90948486,30.10625648,29.90948486,0.0,22869.0,28.945297242,29.471664713999996,29.763872527,30.10845929085,0.013333309183670261,-11.08635425741774,0.013253944104305181,0.0629370515896075,0.0033003400166597974,6.29370515896075,0.33003400166597974,0.016650658769337173,-1,-1,50,684000.00926334,-100.0,1,0.03401364463724099
2344,1989-06-23,20.46051025,29.31916618,29.51593971,29.31916618,0.0,1779.0,29.142070387999997,29.427390860499997,29.744195250400004,30.10185335095,-0.01973683875744292,-12.841228546775485,-0.019816203836808,0.03472226213856855,-0.029315925457917835,3.472226213856855,-2.9315925457917835,0.016933650906781436,-1,-1,50,52158.79663422,-100.0,1,0.013605484060039919
2345,1989-06-26,20.04855347,28.7288475,29.02400589,28.7288475,0.0,2541.0,29.220779798000002,29.358520411500002,29.7146793354,30.08948476725,-0.020134224703930448,-14.596102836133229,-0.020213589783295526,0.01388893160651139,-0.04575158591753281,1.388893160651139,-4.575158591753281,0.017446441136566584,-1,-1,50,73000.00149750001,-100.0,1,-0.020791375538658396
2346,1989-06-27,20.9067955,29.95867729,30.16528893,29.95867729,0.0,17908.0,29.486423107999997,29.351141452,29.7215663898,30.0823283284,0.04280818400390052,-10.940117091692214,0.042728818924535436,0.04639172809902892,-0.0049019442220602505,4.639172809902892,-0.49019442220602505,0.020146745064978978,1,-1,50,536499.99290932,-100.0,1,-0.02356903100606067
2347,1989-06-28,20.40215111,29.23553658,29.54545593,29.23553658,0.0,1694.0,29.430342482000004,29.322363376000006,29.7257970036,30.073430203750004,-0.02413793850108925,-13.089839068247155,-0.02421730358045433,-0.00950005768933726,-0.019306954680746835,-0.950005768933726,-1.9306954680746835,0.020757563551120295,1,-1,50,49524.998966520005,-100.0,1,-0.04713806168619539
2348,1989-06-29,20.18586922,28.92561913,29.23553658,28.92561913,0.0,5808.0,29.233569336000006,29.268250751,29.713990592000002,30.062982491849997,-0.010600710171744021,-14.011148495264292,-0.010680075251109101,-0.03289477350095682,-0.03606562015941284,-3.289477350095682,-3.6065620159412837,0.02079241670591257,-1,-1,50,167999.99590704,-100.0,1,-0.06040270327540209
2349,1989-06-30,20.18586922,28.92561913,29.13223076,28.92561913,0.0,4840.0,29.154859926,29.1944608685,29.696281012600004,30.05394030515,0.0,-14.011148495264292,-7.936507936507937e-05,-0.013422859558279487,-0.04854371296836646,-1.3422859558279487,-4.854371296836646,0.0205077781328457,-1,-1,50,139999.99658920002,-100.0,1,-0.06354516991884207
2350,1989-07-03,20.47424316,29.33884239,29.44214821,29.33884239,0.0,27709.0,29.276858904,29.165928745000002,29.6927390662,30.050243777650003,0.014285718765183697,-12.782735945726497,0.014206353685818617,0.021232835393066196,-0.019078980218852237,2.1232835393066196,-1.9078980218852237,0.02055281197384784,1,-1,50,812949.98378451,-100.0,1,-0.040540553192951245
2351,1989-07-05,21.4114418,30.68181801,30.88842964,30.68181801,0.0,9922.0,29.421487048,29.175029468499996,29.7101534644,30.05513616505,0.045774662890508244,-8.790395085409685,0.04569529781114316,0.024137938834882355,0.005967725980965621,2.4137938834882355,0.5967725980965621,0.022638506803128837,1,-1,50,304424.99829522,-100.0,1,0.006779663029143457
2352,1989-07-06,21.4114418,30.68181801,30.88842964,30.68181801,0.0,10164.0,29.710743334,29.184130191999998,29.7334710304,30.0619025797,0.0,-8.790395085409685,-7.936507936507937e-05,0.04946998068745545,0.005967725980965621,4.946998068745545,0.5967725980965621,0.022638506803128837,1,-1,50,311849.99825364,-100.0,1,0.01020408483781754
2353,1989-07-07,21.48353386,30.78512383,30.99173546,30.78512383,0.0,23595.0,30.082644274,29.242670154999995,29.7549192804,30.0701225371,0.003367004522558892,-8.483291933161452,0.0032876394431938126,0.06428573548046979,0.039534896608313774,6.428573548046979,3.9534896608313774,0.021543803064048923,1,-1,50,726374.99676885,-100.0,1,0.0456140499810358
2354,1989-07-10,21.55562782,30.88842964,31.09504128,30.88842964,0.0,1936.0,30.475206376,29.335891342500002,29.7863045496,30.0840125937,0.0033557055209674225,-8.176188810640795,0.003276340441602343,0.06785716499890859,0.06423729918833732,6.785716499890859,6.423729918833732,0.02090680571931241,1,-1,50,59799.999783039995,-100.0,1,0.04912282282135827
2355,1989-07-11,21.33934784,30.57851219,30.88842964,30.57851219,0.0,7018.0,30.723140336,29.3890199665,29.8193624108,30.096821574649997,-0.010033447916000804,-9.09749823765793,-0.010112812995365884,0.04225353487097827,0.03599995427690894,4.225353487097827,3.599995427690894,0.02085179515119177,1,-1,50,214599.99854942,-100.0,1,0.03496497946917976
2356,1989-07-12,21.26727104,30.47520638,30.68181801,30.47520638,0.0,2783.0,30.68181801,29.4714186675,29.84445095,30.10630298565,-0.0033783792147279446,-9.4046013601786,-0.003457744294093024,-0.006734008719191942,0.05716726459965993,-0.6734008719191942,5.716726459965993,0.020038649204236595,1,-1,50,84812.49935554,-100.0,1,0.035087730780769766
2357,1989-07-13,21.19516754,30.37190056,30.68181801,30.37190056,0.0,363.0,30.61983452,29.5880065925,29.861570167,30.117141894800003,-0.0033898316786394878,-9.711704512426833,-0.003469196758004567,-0.010101013241750834,0.0831578704205751,-1.0101013241750834,8.31578704205751,0.018812998150658792,1,-1,50,11024.99990328,-100.0,1,0.024390251865590296
2359,1989-07-17,20.54633331,29.44214821,29.75206566,29.44214821,0.0,121.0,30.351239396,29.653187562,29.8482880016,30.12052100135,-0.03061225451345284,-12.475632793478264,-0.03069161959281792,-0.04362417469606783,0.04632862643029956,-4.362417469606783,4.632862643029956,0.020359488575711612,1,-1,50,3562.49993341,-100.0,1,0.0
2360,1989-07-18,20.54633331,29.44214821,29.64875984,29.44214821,0.0,484.0,30.06198311,29.708529950000003,29.8428767392,30.1239001079,0.0,-12.475632793478264,-7.936507936507937e-05,-0.04682275683342252,0.03906250304114911,-4.682275683342252,3.906250304114911,0.02033761413793373,1,-1,50,14249.99973364,-100.0,1,0.0
2361,1989-07-19,20.61843681,29.54545593,29.85537148,29.54545593,0.0,7865.0,29.855371858,29.769037724000004,29.841499366399997,30.12873276665,0.0035088377133063453,-12.168523992990753,0.003429472633941266,-0.03378373197430573,0.0427084047383024,-3.378373197430573,4.27084047383024,0.020333567663762188,1,-1,50,232375.01088945,-100.0,1,0.0035088377133063453
2362,1989-07-20,20.54633331,29.44214821,29.75206566,29.44214821,0.0,15125.0,29.648760224,29.8096220975,29.838055839200003,30.1316433616,-0.0034965688207607704,-12.475632793478264,-0.0035759339001258496,-0.03389831580198799,0.028350485777058454,-3.389831580198799,2.8350485777058454,0.020278747233639406,-1,-1,50,445312.49167625,-100.0,1,-0.017241384691319972
2363,1989-07-21,20.69051361,29.64875984,29.95867729,29.64875984,0.0,3751.0,29.504132079999998,29.816263104,29.834809074,30.13418149905,0.007017546020294363,-11.86142651870935,0.006938180940929284,-0.02380953139799169,0.00449994583621538,-2.380953139799169,0.449994583621538,0.01913055606361056,-1,-1,50,111212.49815984,-100.0,1,-0.006920417658792366
2364,1989-07-24,20.54633331,29.44214821,29.64875984,29.44214821,0.0,121.0,29.504132079999998,29.792896271500002,29.815623702599996,30.13568657835,-0.006968643245619188,-12.475632793478264,-0.0070480083249842675,0.0,-0.015625031731155037,0.0,-1.5625031731155037,0.0189457157250787,-1,-1,50,3562.49993341,-100.0,1,-0.03389831580198799
2365,1989-07-25,20.54633331,29.44214821,29.85537148,29.44214821,0.0,1210.0,29.504132079999998,29.799045373000002,29.794470596,30.1357861324,0.0,-12.475632793478264,-7.936507936507937e-05,0.0,0.004194595072894325,0.0,0.4194595072894325,0.018403746175773825,-1,1,50,35624.9993341,-100.0,1,-0.05000001539120014
2366,1989-07-26,20.54633331,29.44214821,29.44214821,29.44214821,29.44214821,0.0,29.483470536,29.834710408499994,29.7733174894,30.134480170799996,0.0,-12.475632793478264,-7.936507936507937e-05,-0.0034965688207607704,0.02482872694423266,-0.34965688207607704,2.482872694423266,0.01776272420339307,-1,1,50,0.0,0.0,1,-0.04682275683342252
2367,1989-07-27,20.9067955,29.95867729,30.06198311,29.95867729,0.0,5082.0,29.586776351999998,29.8347104085,29.7506885908,30.1343513294,0.017543865220560395,-10.940117091692214,0.017464500141195317,0.017543865220560395,0.0,1.7543865220560395,0.0,0.015402634664302563,-1,1,50,152249.99798778,-100.0,1,-0.01360544656017404
2368,1989-07-28,20.83470726,29.85537148,30.16528893,29.85537148,0.0,484.0,29.62809868,29.865702153500003,29.720090408199997,30.1365169998,-0.0034482767379881984,-11.247220214212883,-0.0035276418173532777,0.006968643582901279,0.02120142034348782,0.6968643582901279,2.120142034348782,0.01434683911264988,-1,1,50,14449.999796319998,-100.0,1,-0.0034482767379881984
2369,1989-07-31,21.26727104,30.47520638,30.88842964,30.47520638,0.0,38962.0,29.834710314,29.943181516,29.707792091399998,30.1417818447,0.02076125230648107,-9.4046013601786,0.020681887227115992,0.035087730780769766,0.053571446233724895,3.5087730780769766,5.3571446233724895,0.01470478251862124,-1,1,50,1187374.99097756,-100.0,1,0.02076125230648107
2370,1989-08-01,21.62771225,30.99173546,31.09504128,30.99173546,0.0,5203.0,30.144627764,30.0464873325,29.7156629944,30.152908887499997,0.01694915773692629,-7.8690856583925495,0.016869792657561212,0.05263159600132994,0.07142859486306175,5.263159600132994,7.1428594863061745,0.015025031717312908,1,1,50,161249.99959838,-100.0,1,0.013513517839992772
2371,1989-08-02,21.55562782,30.88842964,31.09504128,30.88842964,0.0,242.0,30.43388405,30.123966694999996,29.7234355164,30.1630508896,-0.003333334466968929,-8.176188810640795,-0.0034126995463340084,0.04912282282135827,0.05281691858872284,4.912282282135827,5.281691858872284,0.014878984635633611,1,1,50,7474.999972879999,-100.0,1,0.017006807953278802
2372,1989-08-03,21.19516754,30.37190056,30.68181801,30.37190056,0.0,6897.0,30.516528704000002,30.1084708225,29.732683830400003,30.170610246299997,-0.016722413085419552,-9.711704512426833,-0.01680177816478463,0.013793107953331774,-0.010101013241750834,1.3793107953331774,-1.0101013241750834,0.011540357153500156,1,1,50,209474.99816232,-100.0,1,-0.013422823058366729
2373,1989-08-04,20.9067955,29.95867729,30.37190056,29.95867729,0.0,2420.0,30.537189866,30.0723137865,29.7297322466,30.17610348665,-0.01360544656017404,-10.940117091692214,-0.01368481163953912,0.0034602084944481692,-0.02356903100606067,0.3460208494448169,-2.356903100606067,0.011907954993857262,1,1,50,72499.99904180001,-100.0,1,-0.020270276596475623
2374,1989-08-07,20.83470726,29.85537148,30.16528893,29.85537148,0.0,1452.0,30.413222886,30.025826169,29.7306177142,30.1801431843,-0.0034482767379881984,-11.247220214212883,-0.0035276418173532777,-0.020338989415565667,-0.0302013516377011,-2.0338989415565667,-3.02013516377011,0.01187012088329361,1,1,50,43349.99938896,-100.0,1,-0.023648655811203567
2375,1989-08-08,21.33934784,30.57851219,30.78512383,30.57851219,0.0,39930.0,30.330578232,30.0103302965,29.738095093,30.1873300835,0.02422146080092924,-9.09749823765793,0.02414209572156416,-0.013333337545208934,-0.010033447916000804,-1.3333337545208934,-1.0033447916000804,0.013162712019429444,1,1,50,1220999.9917467001,-100.0,1,-0.013333337545208934
2376,1989-08-09,21.19516754,30.37190056,30.57851219,30.37190056,0.0,1452.0,30.227272415999998,29.999999715,29.7434079746,30.19348392455,-0.00675675875648285,-9.711704512426833,-0.0068361238358479294,-0.016722413085419552,-0.00675675875648285,-1.6722413085419552,-0.675675875648285,0.013056745484051288,1,1,50,44099.99961312,-100.0,1,-0.0033898316786394878
2377,1989-08-10,21.48353386,30.78512383,31.09504128,30.78512383,0.0,1815.0,30.30991707,30.0154955875,29.7569853216,30.204514922800005,0.01360544656017404,-8.483291933161452,0.01352608148080896,0.01360544656017404,0.010169494707782833,1.360544656017404,1.0169494707782833,0.01339113223706544,1,1,50,55874.99975145,-100.0,1,0.003367004522558892
2378,1989-08-11,21.33934784,30.57851219,30.88842964,30.57851219,0.0,363.0,30.43388405,30.025826169000005,29.772333603400003,30.216855392150002,-0.006711411691599389,-9.09749823765793,-0.006790776770964469,0.020689661763101164,0.006802723115461262,2.0689661763101164,0.6802723115461262,0.01346350719538756,1,1,50,11099.999924970001,-100.0,1,-0.016611300990046485
2379,1989-08-14,21.33934784,30.57851219,30.99173546,30.57851219,0.0,1573.0,30.578512191999998,30.082644368,29.7837464146,30.23106988875,0.0,-9.09749823765793,-7.936507936507937e-05,0.02422146080092924,0.03859650362109224,2.422146080092924,3.8596503621092237,0.011318488935078561,1,1,50,48099.99967487,-100.0,1,-0.029508205658857145
2380,1989-08-15,21.62771225,30.99173546,31.19834709,30.99173546,0.0,0.0,30.661156846,30.160123730499997,29.7955527882,30.24453946085,0.013513517839992772,-7.8690856583925495,0.013434152760627692,0.013513517839992772,0.05263159600132994,1.3513517839992772,5.263159600132994,0.0115955526501142,1,1,50,0.0,-100.0,1,-0.0033222602623281805
2382,1989-08-17,21.26727104,30.47520638,30.68181801,30.47520638,0.0,0.0,30.68181801,30.206611253,29.8068672186,30.254957885499998,-0.016666671689511192,-9.4046013601786,-0.01674603676887627,0.0034013617223564996,0.03146847529456953,0.34013617223564996,3.146847529456953,0.01236714033547007,1,1,50,0.0,-100.0,1,-0.0033783792147279446
2383,1989-08-18,21.4114418,30.68181801,30.88842964,30.68181801,0.0,7623.0,30.661156846,30.268594743000005,29.810507508,30.26547235465,0.006779663029143457,-8.790395085409685,0.0067002979497783775,-0.0033557058457996947,0.04210527680106413,-0.33557058457996947,4.210527680106413,0.012356723914029486,1,1,50,233887.49869023002,-100.0,1,0.006779663029143457
2384,1989-08-21,21.69980812,31.09504128,31.30165291,31.09504128,0.0,1331.0,30.764462664,30.340908815,29.8224122628,30.2785214422,0.013468017764309836,-7.561982506144316,0.013388652684944756,0.016891897381747567,0.04878050373118059,1.6891897381747567,4.878050373118059,0.012573116078962093,1,1,50,41387.49994368,-100.0,1,0.04152250461296214
2385,1989-08-22,21.98818207,31.50826454,31.61157036,31.50826454,0.0,18513.0,30.950413134,30.4442146315,29.860291062199998,30.2894200895,0.013289040406123442,-6.33356995660651,0.013209675326758362,0.030405414894713267,0.07017546122189033,3.0405414894713267,7.017546122189033,0.012589615635803176,1,1,50,583312.50142902,-100.0,1,0.040955644312148154
2386,1989-08-23,21.69980812,31.09504128,31.40495872,31.09504128,0.0,363.0,30.971074298,30.526859285,29.901711770000002,30.300126647749998,-0.0131147578590185,-7.561982506144316,-0.01319412293838358,0.003333334466968818,0.05614036918130161,0.3333334466968818,5.614036918130161,0.013110731626765374,1,1,50,11287.49998464,-100.0,1,0.04152250461296214
2387,1989-08-24,21.33934784,30.57851219,30.78512383,30.57851219,0.0,61468.0,30.99173546,30.583677484000003,29.922963219599996,30.3091875742,-0.016611300990046485,-9.09749823765793,-0.016690666069411563,0.003389831350503858,0.03859650362109224,0.3389831350503858,3.8596503621092237,0.01380624298393395,1,1,50,1879599.98729492,-100.0,1,0.031358895111209595
2388,1989-08-25,21.26727104,30.47520638,30.68181801,30.47520638,0.0,605.0,30.950413134,30.6095039385,29.955922700000002,30.31632644635,-0.0033783792147279446,-9.4046013601786,-0.003457744294093024,-0.006734008719191942,0.017241385025112965,-0.6734008719191942,1.7241385025112965,0.013350461887349679,1,1,50,18437.4998599,-100.0,1,0.027874573657040935
2389,1989-08-28,20.83470726,29.85537148,30.06198311,29.85537148,0.0,4477.0,30.702479174,30.6095039385,29.992227288400002,30.319897642,-0.020338989415565667,-11.247220214212883,-0.020418354494930745,-0.03986712186156005,0.0,-3.986712186156005,0.0,0.014152774380810846,1,1,50,133662.49811595998,-100.0,1,0.024822703278628122
2390,1989-08-29,21.12306786,30.26859474,30.47520638,30.26859474,0.0,7260.0,30.454545214,30.5991733565,30.034828606799998,30.325066442350003,0.013840834647688816,-10.018807664675066,0.013761469568323735,-0.03934427421180964,-0.0067796633572788645,-3.934427421180964,-0.6779663357278864,0.01369821094771628,-1,1,50,219749.99781240002,-100.0,1,0.03900710485790482
2391,1989-08-30,20.83470726,29.85537148,30.06198311,29.85537148,0.0,4840.0,30.206611254000002,30.542355157500005,30.0652300274,30.328169126400002,-0.013651881217132567,-11.247220214212883,-0.013731246296497647,-0.03986712186156005,-0.0366666778459912,-3.986712186156005,-3.6666677845991202,0.013381239520415021,-1,1,50,144499.9979632,-100.0,1,0.039568358704446194
2392,1989-08-31,20.69051361,29.64875984,29.75206566,29.64875984,0.0,18755.0,30.020660784,30.480371667500002,30.091499215200002,30.3330497931,-0.006920417658792366,-11.86142651870935,-0.006999782738157445,-0.03040541489471338,-0.04013379166400377,-3.040541489471338,-4.013379166400377,0.013427100983742297,-1,1,50,556062.4907992,-100.0,1,0.043636308129165746
2393,1989-09-01,20.69051361,29.64875984,29.85537148,29.64875984,0.0,3993.0,29.855371476,30.4442146315,30.1118651972,30.334182405299998,0.0,-11.86142651870935,-7.936507936507937e-05,-0.027118652772844642,-0.02380953139799169,-2.7118652772844642,-2.380953139799169,0.012972438737155562,-1,1,50,118387.49804112,-100.0,1,0.043636308129165746
2394,1989-09-05,20.33005524,29.13223076,29.33884239,29.13223076,0.0,46585.0,29.710743332,30.402892305,30.104191018199998,30.3303898428,-0.017421608282689016,-13.3969422204954,-0.017500973362054095,-0.02422146113587731,-0.027586215572870554,-2.422146113587731,-2.7586215572870554,0.013191891715629995,-1,1,50,1357124.9699545999,-100.0,1,0.01438849410599885
2395,1989-09-06,20.33005524,29.13223076,29.33884239,29.13223076,0.0,2541.0,29.483470536,30.366735269000003,30.0886459362,30.3294083212,0.0,-13.3969422204954,-7.936507936507937e-05,-0.0375426738426774,-0.02422146113587731,-3.75426738426774,-2.422146113587731,0.013185076913357149,-1,1,50,74024.99836116,-100.0,1,0.01805054741540757
2396,1989-09-07,20.04168701,28.71900749,29.13223076,28.71900749,0.0,2541.0,29.256197738000004,30.273760034,30.0766427624,30.327766198899997,-0.014184401922539225,-14.625354799760782,-0.014263767001904305,-0.03806229611851408,-0.06081082978942676,-3.8062296118514083,-6.081082978942676,0.012043939031791686,-1,1,50,72974.99803208999,-100.0,1,-0.0035842306926889833
2397,1989-09-08,19.82541084,28.40909195,28.71900749,28.40909195,0.0,6050.0,29.00826416,30.175619603500003,30.0702476514,30.321294956000003,-0.010791303985972056,-15.546658548811077,-0.010870669065337136,-0.04181179572737226,-0.06462580786218663,-4.181179572737226,-6.4625807862186635,0.012142447962751993,-1,1,50,171875.0062975,-100.0,1,-0.010791303985972056
2398,1989-09-11,19.82541084,28.40909195,28.71900749,28.40909195,0.0,11737.0,28.760330582,30.0568180095,30.0392559446,30.318103256,0.0,-15.546658548811077,-7.936507936507937e-05,-0.04181179572737226,-0.0771811701366153,-4.181179572737226,-7.71811701366153,0.011512332058376179,-1,1,50,333437.51221715,-100.0,1,-0.04513883927748763
2401,1989-09-14,20.04168701,28.71900749,28.92561913,28.71900749,0.0,21296.0,28.677685928,29.963842774499994,30.0289253628,30.31739814735,0.010909026608293182,-14.625354799760782,0.010829661528928102,-0.014184401922539225,-0.06081082978942676,-1.4184401922539225,-6.081082978942676,0.011955195232921531,-1,-1,50,611599.98350704,-100.0,1,-0.03806229611851408
2402,1989-09-15,19.96959114,28.61570168,29.02892685,28.61570168,0.0,89056.0,28.574380112,29.865702248999998,30.0227270138,30.320861577800002,-0.0035971232653485563,-14.93245792228144,-0.0036764883447136356,-0.017730502145727134,-0.06418920900415459,-1.7730502145727134,-6.4189209004154595,0.011933712677921893,-1,-1,50,2548399.92881408,-100.0,1,-0.044827600264190415
2404,1989-09-19,20.11377907,28.82231331,29.02892685,28.82231331,0.0,10648.0,28.595041276,29.7572311415,30.020660897400003,30.32723210315,0.007220218896271335,-14.318251647512547,0.007140853816906256,0.003597123613550135,-0.07000002154768015,0.3597123613550135,-7.000002154768015,0.011545251277858399,-1,-1,50,306899.99212487997,-100.0,1,-0.044520562130747066
2407,1989-09-22,20.04168701,28.71900749,28.92561913,28.71900749,0.0,24079.0,28.657024384,29.669421197,30.0082641994,30.333086099400003,-0.0035842306926889833,-14.625354799760782,-0.0036635957720540626,0.010909026608293182,-0.05762713689619314,1.0909026608293182,-5.762713689619314,0.011126504021077222,-1,-1,50,691524.9813517099,-100.0,1,-0.047945220858191195
2409,1989-09-26,20.76261139,29.75206566,30.06198311,29.75206566,0.0,15609.0,28.925619125999997,29.6229335795,29.989669152399998,30.344573888550002,0.03597123509089628,-11.554323366461116,0.0358918700115312,0.04727267285992931,-0.030303039725252612,4.727267285992931,-3.030303972525261,0.014005841052622009,-1,-1,50,464399.99288694,-100.0,1,0.006992944379992094
2410,1989-09-27,20.83470726,29.85537148,30.06198311,29.85537148,0.0,2420.0,29.152891924,29.5609500895,29.973140221799998,30.3565782068,0.0034722234476272096,-11.247220214212883,0.0033928583682621303,0.039568358704446194,-0.03986712186156005,3.9568358704446194,-3.986712186156005,0.013618673824191758,-1,-1,50,72249.9989816,-100.0,1,0.02846969280919165
